8143 26683
3440 3969 -485
7881 7232 -925
2602 3646 419
5423 2575 -750
5831 3640 -557
5432 4912 902
1640 1163 792
6997 3373 -959
5518 5516 81
7847 1864 906
5349 3635 -177
3445 437 50
3433 674 289
7899 3520 -496
4048 1901 957
5993 7849 -231
5639 3117 595
4308 1122 548
3922 6694 -573
4752 2627 -47
283 6115 56
278 6964 -414
3861 139 -112
3533 4916 -355
1229 425 176
772 6287 489
7036 4156 274
3288 2354 -42
7357 4722 -215
41 4821 -711
2516 5809 -654
2544 6444 715
6931 1561 184
226 2232 -216
6504 4770 -379
3642 2959 847
6532 6266 55
843 6014 -451
1944 4856 786
5661 6127 423
120 5944 -399
6898 2348 -756
8143 3309 576
1098 7980 -692
6934 5289 417
2727 5643 -406
687 4112 934
6398 84 389
4401 2743 -328
1825 1608 -920
2483 2311 -527
3629 5633 64
6015 349 503
171 2857 721
2029 3091 510
6886 1485 122
1638 4929 247
1780 5676 -894
453 27 -360
727 2589 996
3883 7192 921
2750 2234 480
1518 3130 -933
116 751 -313
5656 2675 233
2553 3819 -503
3797 904 139
2160 5801 105
6660 6640 -171
6988 877 148
4578 1467 -140
4670 6350 -189
4895 3455 -186
7878 2329 -764
435 1444 -176
861 1448 74
3431 5531 296
1193 2767 233
4470 730 -17
7774 3948 722
8054 262 -626
3636 6920 -892
420 4258 -521
2513 1100 -706
1173 6587 -523
7983 5181 56
5615 501 593
6278 1128 602
590 874 757
4418 5782 -11
7316 3845 613
4752 6258 -907
322 5330 334
3428 92 -988
1653 2444 -560
4546 5081 350
1758 6287 -335
1742 4988 -739
8110 7622 358
5104 142 -314
4721 6993 200
4633 4139 -662
4051 6694 661
2907 4609 339
7564 4322 -610
6251 4118 134
4773 6477 -140
6964 255 -95
158 3321 5
1094 5119 138
1818 1160 277
7991 6950 -460
7994 2759 -477
7852 5804 -75
2462 5582 -65
3455 6277 266
5064 4947 -432
4151 7605 254
2500 2433 -317
1454 2005 376
4600 6654 855
5639 5031 -426
208 6212 -259
6585 3479 -463
6014 7249 -526
6957 6239 -872
7006 3676 -178
2056 2266 -680
988 374 623
5548 7203 550
2145 3740 530
4930 4993 -306
4015 6889 -59
4440 6597 262
5486 1324 733
1656 1827 997
429 6857 491
4157 7528 -379
6430 4296 259
1396 2966 757
4561 2037 620
7840 797 841
3749 1086 664
1788 4849 -528
3039 2882 909
2113 5286 254
7887 2648 257
3433 7139 549
4267 3607 -32
3500 6633 -483
2585 6898 -560
5900 5539 813
6167 6677 462
7599 6319 -274
7554 5863 862
2558 5241 999
4082 5991 -371
1079 7246 912
6043 6307 -576
2853 4361 549
5182 788 -818
4353 4368 -160
7175 6384 -35
4927 3272 277
7010 5844 846
3592 5550 988
175 6078 305
3898 2447 544
686 7754 -8
4426 7296 -776
573 4519 316
6870 68 -508
1439 6576 -45
4592 1016 853
1681 1079 -789
2119 4422 -477
1772 7128 -74
3221 1623 -884
6229 2594 556
5742 4077 267
6600 6385 322
7003 5743 694
74 2945 -804
473 3739 494
1887 4058 -556
3802 2534 36
7065 3839 -119
5390 2411 735
6379 3766 -640
6130 6018 721
1355 771 959
4590 5053 -228
542 3092 -582
7761 6580 -327
1049 4127 -459
1415 3882 -333
5226 5830 709
2117 2948 499
4521 1103 -3
5715 3090 -807
7423 5677 898
2632 4053 648
1983 3671 -670
3709 5915 969
6327 1722 42
4906 2997 -207
830 441 -546
1261 1710 -412
5891 7904 -935
4346 5622 -927
6723 1204 -635
3154 1683 778
2451 6998 -885
1892 1434 102
7635 5778 908
3553 729 551
5611 345 -345
1805 6731 -825
7016 7960 -426
1369 7022 734
5355 2012 970
174 5415 -612
6990 2539 -665
5192 6212 457
3133 931 -507
2118 5369 -563
536 4416 -583
274 3283 -232
1504 5260 -220
8139 457 -111
225 2829 -439
4883 3945 797
1400 5982 917
3098 6534 959
3570 683 410
3641 1439 -665
4969 1903 -728
7991 2166 -964
5684 5631 -553
2615 5359 165
7847 7676 859
6270 4697 989
791 374 63
2780 7376 999
484 5307 196
6273 6909 584
6569 2124 -118
1048 2566 742
261 886 -998
6256 8001 273
5100 1951 455
2943 5081 951
6293 3927 457
836 2333 -715
1105 7984 513
7605 6744 250
3958 7579 139
4897 4218 -957
5048 392 134
1617 7161 505
5357 5768 -138
835 112 235
7038 6876 -851
1807 1597 637
7064 105 -272
3374 2671 -719
7058 4983 650
1092 340 -956
4637 719 96
2029 6533 -428
5431 7959 -818
3278 4883 -600
1474 3767 94
836 6290 869
5692 109 -949
4973 4095 87
3912 3698 -998
7759 7678 713
6765 2177 732
5696 2217 -775
2079 3384 18
1269 7708 623
3437 7942 322
7161 4070 -983
2684 1190 -669
1431 4540 853
7193 1130 -165
176 3547 -951
5440 2743 -594
3516 2609 155
4700 7338 48
6071 4723 113
3370 4385 649
1449 2728 102
4183 3340 180
5422 3204 649
5899 4494 542
2070 7051 -63
7529 5806 -141
2812 7460 -60
5521 5062 6
1971 4252 760
2038 6758 281
6422 1358 251
5289 1342 625
4344 76 251
3255 5516 -555
393 2866 -280
5177 4904 689
2501 2469 841
2019 4743 -344
2676 5960 21
1512 3723 -494
235 1935 -566
881 6728 -630
5218 7659 -67
3992 4836 183
789 3037 710
2834 2433 218
7507 5531 -336
4170 7494 -432
3541 131 -257
7084 2645 910
2886 3858 666
5504 5854 -987
6424 5185 457
7704 1519 942
1014 3150 973
3981 2821 581
2654 4588 270
7495 4233 690
5328 8041 223
2302 4771 397
1734 4132 -888
945 5148 788
4852 528 403
3236 3501 -106
7113 7970 -594
3288 390 -261
1891 854 -323
6767 4518 670
5755 7184 -354
6508 136 -335
4887 2401 25
4316 7061 -213
5550 453 717
857 6936 815
7044 5912 -285
1787 977 -785
6816 4720 492
208 6848 741
1302 1933 364
1233 4296 122
2682 4494 -772
225 2811 406
4889 1118 -963
4933 1100 -79
3969 4057 -152
6938 2535 -929
6230 6246 -561
5569 3341 382
491 1393 802
562 4160 -311
6977 6531 299
3317 1330 -100
4502 5295 82
1134 4244 743
5138 2742 159
163 6022 112
1436 4639 -90
4932 4110 -869
3290 5777 187
3215 1792 983
7092 430 587
2706 361 911
801 1670 -7
5071 4664 540
1694 1481 -983
5775 4114 400
4028 1503 134
3928 4238 -396
23 4508 992
5012 2641 321
7432 7713 281
5543 47 -403
2956 725 891
212 5639 205
814 1505 962
7975 3925 -180
2030 1064 -807
7887 7024 -177
3703 1537 119
7540 5796 -628
3721 4149 401
6958 5841 -262
482 6527 -154
955 2206 594
7775 6946 575
4993 2118 738
125 4028 -872
1676 4822 -376
437 4481 -479
1626 1330 -966
658 1183 983
1876 2030 -701
4714 3404 -714
2018 1290 -450
5153 7311 211
8103 4573 -968
5406 2703 397
2398 2958 845
6173 938 -896
242 6041 -509
4040 1245 -83
7588 522 735
3277 2128 112
2781 1685 53
6329 7147 470
1570 5017 -172
1830 6579 -460
25 7075 861
5492 2711 75
7042 3953 768
7825 6911 943
2287 2539 640
1401 6469 247
3186 6124 838
2168 7318 48
3903 6462 409
5019 7076 10
453 5207 -720
3211 6540 911
1626 3801 -276
2708 2937 316
7830 6708 -22
2327 5389 -546
3878 2330 110
6905 2284 -250
1170 5022 -32
1589 4910 -308
3390 3754 485
5318 6176 -516
238 6538 -442
5644 4128 779
6109 4543 323
2979 517 -389
819 1294 529
3859 7781 -11
1123 4742 -499
6941 97 -56
6513 3583 -446
7008 8033 35
3869 1702 -81
2114 5070 -287
4035 5212 -691
7691 669 316
5248 2548 -915
1627 4762 457
5219 3230 935
5321 3363 188
2635 7519 260
6173 5204 501
3128 1199 645
6413 3796 40
2199 1833 -38
503 6182 -806
7809 7519 -848
758 828 -593
7933 1515 629
1203 6663 215
5290 7771 259
3306 352 -841
3787 2396 209
6383 7395 346
2850 3527 884
3377 5683 690
960 4290 -27
5320 4151 -62
2735 1619 750
2777 3554 -658
5472 4254 -166
6729 474 -411
6297 6087 -739
4749 831 -662
4528 1801 -187
5445 3852 19
3054 6782 891
1548 1981 -788
5106 2391 976
4647 6153 -623
3256 2259 -911
7662 470 -699
3297 4526 577
4616 934 -505
280 2913 841
5203 7681 415
2565 704 -743
8085 5289 554
2636 7395 43
2011 1380 271
5923 606 63
4718 6705 -434
2565 7136 -539
5999 5558 -625
5464 7902 233
4757 2672 404
8011 7371 -607
6470 242 -303
5531 123 -683
2216 4192 765
1058 7903 428
3481 3028 -644
7273 50 340
6220 7689 -269
5029 5582 -299
921 182 701
904 5387 624
7604 3879 -992
3001 1019 397
1468 5038 630
4801 5528 852
7658 1450 742
960 4851 -946
5180 3644 453
7348 4340 -568
2294 2662 238
257 2829 687
4024 1798 88
5999 7015 -843
7798 6917 773
6535 3303 -628
1295 4531 153
6230 6518 650
4748 3803 -277
7334 3147 -217
7322 6343 -699
5145 5497 312
1266 1067 354
5856 3218 311
3915 674 610
5683 1255 976
7280 7067 686
600 1234 800
5778 50 497
1288 1000 863
1070 3200 -507
4512 7887 925
7949 4697 -529
8094 2762 943
6416 8027 -586
7120 7093 139
6807 7509 -908
5665 6006 753
7515 7646 -974
5708 6902 -800
7529 2665 714
950 3223 150
5827 7163 879
500 6779 874
824 3043 -370
4696 291 -287
3533 2887 -577
717 1296 -221
7534 7108 278
7843 571 -81
3826 1364 765
236 3560 -684
3912 5952 -226
1250 8014 191
6300 770 -419
2451 4628 304
2031 512 -755
5471 6399 -249
735 4849 -634
7479 3744 -935
4170 2666 289
3298 1700 -712
5619 1662 -411
44 75 -630
228 4099 995
7892 874 156
2274 5014 211
7443 8054 356
5405 3503 -728
7898 3251 85
777 5263 495
1728 2490 456
7511 2158 -750
1825 6212 -87
6768 3459 406
1062 3432 -939
6467 4436 415
1417 6212 -296
5648 7539 -160
5113 1855 186
1979 5068 -548
7470 2260 -832
654 2367 -954
7964 5292 407
2758 7141 -930
881 4387 -135
1615 4047 -596
4012 2660 107
2376 5034 63
1472 197 945
6258 1258 483
2981 5588 -27
2842 833 151
347 25 592
6584 2292 691
4794 6948 -362
7045 1238 -228
5774 690 -763
5885 6739 445
1344 7646 -201
2294 6034 308
1464 1007 -321
4404 6377 -955
3579 5498 929
5885 257 -601
7618 6622 160
6558 6021 -515
1215 3012 850
7840 2639 -532
4902 317 -136
4531 5177 226
842 1304 -287
4931 2579 496
1796 2664 -805
1996 3067 922
2626 1122 -645
5007 22 -761
4476 7362 247
6712 5284 -430
785 1042 69
188 1821 -110
6601 1028 807
6777 5650 -992
3274 6873 528
1243 6222 -734
4651 7243 -983
814 6590 -865
4110 5551 702
3903 8072 437
3376 1020 -229
209 2046 -646
3678 3838 817
7450 6388 -748
4363 3216 340
870 2295 433
2311 4217 659
7025 2642 -145
4259 4187 -393
3305 4584 278
3298 1723 619
3621 1821 -768
7977 8022 -452
229 4792 936
6376 1445 708
445 5221 866
4766 5746 -700
7361 6052 57
4996 4721 654
5592 3294 -142
262 1544 460
6415 3807 -371
1498 2666 553
6042 154 -981
5736 464 -233
3523 6343 -502
5533 206 365
7127 3735 -245
769 4362 -311
6102 6624 738
6269 4430 967
7504 7123 774
1184 8086 615
3909 7373 776
564 5214 -844
3053 7097 375
3574 7183 -850
1960 7021 687
1486 5539 -595
3826 3391 -359
6324 7062 865
2483 3523 806
1319 7494 985
6243 2275 944
4179 2495 -766
4976 1921 85
5229 3913 -382
635 6518 -300
7512 8101 -795
5729 4706 707
4974 5554 113
1070 303 256
3701 7404 636
858 5972 707
976 2960 327
4716 545 299
3981 6983 -28
1068 5283 -545
932 2172 794
7736 5656 -670
4267 4236 590
5508 2953 450
3645 731 574
6763 2601 -378
2075 1025 351
6728 1676 88
5055 318 840
4027 1634 250
6837 5953 -848
4187 5377 527
4136 6786 566
2310 5297 468
4962 4025 754
5975 3884 549
6767 317 -86
5626 2957 -557
4741 7574 87
7953 2713 756
2317 935 -435
271 1750 324
5918 3051 -132
6328 953 874
5320 1604 881
951 7307 -191
1201 4643 421
4538 1912 489
970 2122 144
352 584 -643
7375 6492 289
5149 6200 739
6768 1094 -431
2887 7649 408
7867 4175 915
234 6820 -150
1367 1815 214
991 6837 230
7470 1564 90
1667 2710 106
5615 193 216
1100 2932 -345
4882 2988 -332
3831 6071 275
7775 7128 938
2439 7547 649
7316 609 960
670 6313 877
1145 7575 221
864 7079 -328
2531 233 -593
733 3026 766
3485 2214 882
7570 4421 -501
834 2851 200
4165 6100 919
7027 4950 -543
3077 3812 -712
4630 6882 545
6894 2026 799
261 5913 -90
3941 5315 -780
3696 3469 -287
7095 1767 -776
2634 6470 -368
3511 665 822
4814 908 542
7690 663 212
5234 3689 -570
4755 6582 465
108 5982 -97
507 2450 -116
4708 137 380
1581 2395 -819
375 5123 638
3431 4010 860
1017 7882 -818
769 297 935
3219 6912 180
6541 6929 326
7048 6551 159
1937 6695 965
6964 1225 -488
5250 1381 38
4392 349 -778
7607 1437 48
7059 821 -411
5971 2593 667
6134 4111 -136
4092 3737 711
3772 3104 -182
1992 5498 881
7846 4613 -392
1952 4382 936
6992 6582 230
3245 6939 790
4077 852 -259
7527 1413 121
6631 3816 -660
1967 7051 939
3627 1006 -286
6810 1330 -449
3193 4560 127
2134 7262 -479
4455 7655 -407
6409 6545 -94
7174 3994 69
6082 2555 -472
913 1478 -845
7086 5720 260
4666 6064 -686
4683 4214 -371
3966 3953 460
1524 5810 629
7111 4901 -768
2471 3616 566
3628 3026 -587
4031 2529 -687
1027 8111 104
7053 1173 950
6384 619 -202
4614 2310 -857
5481 8039 473
3720 4058 369
1148 2364 -759
5588 8073 514
2923 7108 -763
4053 5982 992
2974 2606 2
48 6974 -350
4579 849 -310
6508 2004 772
1084 7434 269
2897 1955 609
3518 4310 430
5382 4438 889
5149 1593 679
3690 3759 -796
7877 6510 697
2068 3814 -690
7601 102 577
5818 4688 485
294 2049 633
7009 6134 -745
5581 7097 -418
2102 8120 -136
5630 7956 896
1738 442 321
6283 329 690
2563 1907 -680
4406 3976 918
1993 3932 -108
4711 3970 204
5384 784 1
6621 5283 -239
3357 7128 672
4586 3028 225
1214 3123 -364
5299 8065 -383
1969 6104 183
1846 585 718
3001 7988 -128
389 1786 -999
1790 7583 512
1889 549 -562
7174 3479 -547
4830 3543 818
3346 5421 -352
3573 7010 100
3662 3874 -441
225 1555 -83
4571 4967 37
7297 2095 277
6419 1685 350
5473 5142 85
7774 2192 -939
5071 1643 371
606 7115 -231
3672 5729 -489
7732 247 983
4122 4929 725
2506 6424 -500
7287 8045 811
603 3238 627
6597 2090 -258
5205 6683 -150
5704 212 348
5113 6081 460
6418 7491 -388
5115 5477 499
2633 6879 77
5317 7753 -362
4939 2467 -32
3258 1946 -91
5011 1507 -976
2193 695 587
3632 4207 -327
6128 1743 427
7426 847 -784
6214 6161 135
7883 4471 -523
4562 4243 -850
2666 7076 -938
6957 1675 -865
8083 5543 180
5954 2481 182
995 7505 164
3189 6842 310
2498 2581 -613
3214 1353 -724
2461 6887 140
3307 3038 659
144 1786 909
3598 2469 817
3219 6925 -726
7094 502 -528
2160 5171 -408
7515 1386 -356
7120 1841 -583
6658 781 -254
2853 2572 949
281 2959 -329
6718 6704 -690
7043 2384 322
7667 258 -14
7552 5272 762
4629 6879 795
6915 2238 867
1906 3978 407
79 5339 -77
7043 5841 -468
2153 1323 489
832 633 28
5807 4467 -17
7422 3216 19
4537 5270 -152
2362 652 986
364 412 405
4246 4979 507
6868 5997 -683
4987 5401 -216
6376 776 -472
411 970 719
4047 2852 970
6267 34 -942
6009 2999 -960
994 1441 -221
1579 6871 -242
5923 5528 -244
2431 1999 898
5199 6915 -769
5251 4873 -128
4151 7211 -359
195 5393 642
7316 936 -663
2885 5294 -383
2305 4498 711
2262 7462 -538
1185 5485 -40
7731 5216 -89
1796 633 211
5858 1187 58
6088 5106 225
1317 4597 547
5506 551 -173
3780 5315 536
745 1089 -118
5433 501 543
2869 5709 -160
1402 4801 -339
247 6359 -901
6495 5596 -967
3055 1220 238
2704 4014 38
5206 7155 448
1614 366 447
4282 7508 637
2629 3836 -136
5583 1218 177
2336 1571 -448
2567 6946 -331
3219 2802 -688
1355 6636 -19
3873 8005 -387
2249 6812 788
4482 2598 58
1251 50 864
2875 3930 -459
7595 2867 -4
7366 5531 730
7777 2433 -74
5255 1294 -540
5788 5952 929
7348 3320 410
7339 1790 -540
4003 1323 912
3090 6439 453
6737 2715 518
4567 5178 785
1972 7214 252
3191 2753 -419
6723 7574 -160
6639 582 767
6167 6711 -695
4112 6091 -500
2505 5018 253
6315 7294 599
6800 3470 -605
998 1075 -442
354 4143 -129
3209 4093 -405
2754 5784 192
6864 4437 708
3361 6493 625
7306 466 -552
2598 5531 782
5474 243 -348
7272 3231 912
4066 6017 802
4341 5195 -984
994 1371 -36
3641 8031 -764
2606 3325 -943
7442 7767 334
5011 7615 -832
6497 2260 -228
4854 7930 -426
3826 534 -142
7078 6756 971
3840 1851 202
4448 5897 836
7530 483 244
2095 3697 687
3678 1210 -38
7816 6099 970
1638 2709 917
7039 588 530
158 1250 -220
5210 1347 477
267 4025 574
4237 4838 -402
3397 3892 610
3854 2952 711
1907 6734 388
5151 7942 -726
3894 390 -608
6004 7956 369
1918 3050 808
282 5434 635
4013 53 918
5313 4705 -178
7791 5831 191
5023 2976 -297
5897 5289 -911
6278 5202 924
3 2582 -405
3136 3485 271
600 5603 624
6076 3157 399
1537 5244 -662
4011 516 719
2335 2244 -742
8076 4748 526
3031 7344 -860
2444 4205 -174
4453 149 -801
548 4634 665
109 5937 -137
3471 8130 -373
7541 5683 -873
5276 3729 117
4371 6994 -716
4253 1568 76
5350 8094 502
7171 2024 635
1024 7462 52
2225 6206 -239
3342 5824 994
2764 949 -659
3336 343 930
5839 7478 329
2319 5023 339
4932 5287 125
2086 2179 453
6142 3409 562
5207 5 420
7253 6947 -519
3112 2830 -148
6529 1916 329
6369 5163 818
6017 6676 69
7662 1500 29
6873 1998 415
3593 7864 937
1262 4049 971
3363 4525 -668
4214 361 -785
4792 2033 451
6921 3143 349
927 1577 232
7074 5734 26
2361 1610 -584
2934 4397 -822
829 5065 862
2982 4978 686
7176 3624 832
5753 5769 871
4929 7649 -38
5122 995 248
4645 1153 -296
6086 4572 803
4307 5398 277
7865 165 -129
5218 3391 623
3220 4629 -569
7836 1428 -469
6326 4033 705
5711 2651 574
4728 3959 -386
5777 688 -180
2067 1974 -539
5313 3610 918
7146 761 -60
655 2152 -394
4067 5485 -685
4719 3062 127
3098 1261 -764
2249 39 815
1900 2634 -218
2974 5347 136
5817 6839 -79
3585 5923 -194
3597 6229 -827
1962 7819 116
7856 7433 -944
5646 4384 278
6807 8124 -802
7083 5519 41
2837 3129 -882
7966 1554 771
957 6615 -460
6753 4139 -794
3778 191 151
2308 836 510
406 3741 -334
1266 3959 949
572 3202 157
5784 3588 22
3181 2823 -578
3367 2298 326
5248 6694 -53
884 2710 -866
4675 2962 827
1798 7139 -261
6459 4954 3
4417 6468 971
2874 7600 435
1293 1915 115
678 1403 -972
3205 3444 -311
3178 6403 -266
6076 8021 447
758 2469 -858
5452 151 -690
3362 4801 -782
343 5638 -327
3832 6760 -6
2213 1468 -255
1674 684 576
1977 4342 819
3227 6508 -975
4195 69 -158
6117 1672 744
4949 2192 379
4683 804 309
1273 1894 932
5325 6989 686
1920 6281 628
6796 944 -133
6863 5617 -184
2783 3816 572
1823 6174 812
6534 2784 858
4454 2911 187
5799 6669 728
956 7121 111
4621 7275 462
3334 1443 858
7074 5557 -291
1201 2626 -71
2752 341 696
6515 7453 -793
3957 5968 -638
1300 4329 -121
2779 4210 431
5319 6246 950
6105 5191 -558
7143 6893 -931
6327 3146 -61
7117 41 -19
6183 848 -598
670 2097 896
987 349 355
1577 6681 -334
4567 1975 -272
1662 7707 -289
78 4562 -516
6860 7395 596
7592 5248 548
2802 7327 729
3557 1352 -375
5774 7965 321
6508 2477 885
4055 7404 591
2991 891 -375
1968 3051 -276
1965 4081 150
7975 6903 -453
489 4155 -121
5624 1345 60
5273 7928 944
2336 3644 359
2735 899 404
515 4723 691
4604 5120 589
7943 1430 -863
6792 1623 -40
1518 91 603
2896 5188 -499
3061 3652 -81
7820 1599 -39
3763 5159 524
6556 4244 274
7553 5352 653
6852 7476 -3
24 387 -901
5546 1770 68
1735 3188 -760
3963 840 403
6221 6335 -140
6831 1206 139
3161 617 896
1847 8043 -827
7315 6456 -124
1902 4770 597
7809 7645 794
2035 5254 539
4005 574 -445
1568 5763 186
2964 4679 613
4903 3416 -395
8018 5419 -382
1503 6714 -743
5999 5342 -330
5723 2768 914
5949 2321 476
1232 1342 -936
1229 6917 -101
3746 1299 -756
1482 3613 -780
5598 7598 77
6298 859 -338
3795 4753 400
1221 7824 -765
6351 2270 -197
6263 3534 -842
4546 5555 153
4298 1935 -83
7141 3626 -112
8061 1552 -5
2916 3517 433
7942 879 -462
726 403 90
2270 3054 -574
6216 537 888
7020 5714 536
3703 4500 110
1802 3870 -370
231 6510 -419
6726 1182 431
848 5184 -495
40 1559 -933
5926 3459 378
3189 4430 -60
4859 5821 172
4326 5800 -729
3845 807 -4
6555 5675 334
2068 2033 -577
1796 3110 22
6965 5404 -283
3973 7560 -909
1522 2051 60
4206 4901 282
8141 5783 -577
3558 7037 -421
3015 5825 448
4076 3365 -943
6117 903 -950
6769 2344 494
5829 3171 305
1058 1415 943
1124 7451 -766
5942 6725 877
4701 250 37
5305 73 -356
745 952 285
4030 903 -7
3297 6946 -845
6499 6531 -605
6011 4498 467
2611 1942 -429
2372 7160 723
2658 829 -327
8069 1089 320
4314 5752 -781
3201 6241 -148
1400 1212 148
2619 2571 -840
5785 5810 -451
448 572 836
6454 3782 535
6845 5257 -409
612 3244 -163
7946 5072 981
1054 5890 794
1367 6425 -777
4289 4836 -779
3677 7226 -943
7709 2084 -251
5959 8047 157
2536 1744 46
4859 3767 150
1287 4871 -259
6320 6226 882
5594 3833 -126
7471 6052 -278
5417 3278 138
516 684 -761
3425 7278 751
562 6313 414
6697 16 45
7620 1982 -921
7550 2590 -705
5845 4733 -810
4024 5915 -612
171 4106 262
2854 5313 301
8140 5132 657
5537 4026 -749
1035 198 261
6242 7334 85
8139 305 269
7274 38 -952
923 7417 -925
2862 4161 65
4862 8035 742
5952 4656 -564
1263 433 -235
5327 7283 -738
2809 6622 -883
2790 7162 -329
2064 3198 -694
2161 1624 -483
640 5176 -455
1228 2149 707
4870 6910 -502
6325 3510 817
6924 595 854
7011 1753 -806
3176 4577 -69
2624 202 -880
2220 3127 481
6007 4467 -432
5961 8081 32
2800 7361 -416
4048 1440 938
6975 725 867
4234 3100 -725
408 2404 -835
1532 7600 -146
2355 329 -139
132 3806 -864
1436 1108 -814
739 7144 403
3918 6789 767
6388 6554 858
8078 3520 528
5401 8042 805
2276 3525 -913
3017 7344 -322
1594 3195 132
366 1252 -40
7096 3708 975
2489 7699 -403
375 2908 -409
4812 2471 757
1020 6970 -920
2534 1353 -43
4617 2359 274
4917 242 -30
7454 7549 -669
6186 3943 -898
7023 1771 -482
4528 5191 -79
1075 5461 355
630 5337 305
6473 874 -446
1817 5047 -661
3614 6371 -531
4328 3000 -820
5729 5736 59
6866 4740 -395
3888 4086 -786
2088 2489 914
3363 7254 77
5466 326 55
5770 8010 -519
1237 5547 -171
116 3172 348
4103 5935 -822
3336 7430 59
4491 1929 220
1001 4707 258
1149 5896 911
3227 5467 465
5099 8087 -559
2690 2455 -809
4638 3192 595
7850 7139 956
7120 2738 -834
4319 3887 -52
6404 6859 -540
4125 457 -344
2748 2883 647
3815 7709 -939
4796 1567 -641
1516 1215 -664
787 5791 141
4676 6481 -846
2335 2608 -813
6427 7972 -382
7568 7383 -163
6768 7240 142
1736 7263 -141
6209 3987 -624
2626 1553 -120
2855 6226 -789
5653 2146 715
1241 2213 771
2498 2606 367
2650 4037 430
1147 7213 -597
7363 7351 195
272 5076 417
1500 5172 394
4742 3817 678
3640 3399 -391
2787 2977 -30
4222 5499 -820
2208 6588 -112
7702 3910 -571
7250 1490 -424
2948 611 156
5756 5808 -985
4879 2847 -328
1364 5587 434
5615 4914 -283
5492 502 -773
3063 5112 -225
3063 3497 353
7358 1048 -342
6105 5587 89
5214 3736 580
2264 288 -723
6546 6974 -916
4165 5106 194
1792 189 -663
5357 5631 -844
3592 2165 397
1840 3955 -163
7416 3442 965
7785 4340 191
1624 6514 367
7266 162 -504
7047 3886 41
2996 2713 57
5910 5788 -503
3975 1121 -687
6023 5886 -772
4924 5569 -252
5483 2027 315
6678 2461 282
