19
871 1731
396 338 611
448 72 323
635 436 971
476 81 841
656 967 431
300 539 11
587 602 729
229 437 751
807 984 281
905 814 119
88 197 422
602 299 572
441 540 121
534 384 577
588 206 714
841 161 120
803 711 237
135 584 498
487 382 988
381 126 399
598 258 841
720 727 44
700 923 259
309 824 292
278 899 791
871 293 940
600 71 716
486 257 743
476 529 827
641 599 247
675 119 308
202 792 67
974 328 65
535 478 338
608 512 248
121 157 553
296 274 660
392 95 372
533 859 147
628 147 754
418 675 215
272 443 766
646 795 522
663 873 293
879 419 184
209 286 782
76 141 641
543 806 658
599 398 615
788 125 932
627 838 748
281 860 708
186 427 178
720 905 751
26 927 53
201 189 420
862 162 412
506 529 265
530 648 311
727 123 402
426 959 36
286 352 504
125 830 955
509 736 305
861 90 592
714 643 303
151 352 390
243 868 907
896 47 45
494 605 406
699 176 28
912 515 169
984 3 552
719 93 522
626 608 934
904 873 531
863 54 224
582 783 499
926 836 992
176 340 241
230 81 280
608 449 1
978 211 45
799 445 370
342 758 984
336 886 635
101 199 390
753 927 579
342 513 708
723 503 321
509 818 301
980 283 371
585 697 277
487 472 837
501 921 571
274 923 614
318 794 94
842 943 657
164 211 542
973 24 342
57 231 779
48 152 744
752 695 123
737 603 917
220 157 664
441 884 205
240 356 233
774 469 786
616 531 100
956 122 338
738 540 608
386 672 549
766 710 87
643 456 497
282 129 337
211 934 999
943 722 174
701 522 866
78 104 89
832 532 448
809 121 639
957 932 579
806 789 36
269 924 198
802 814 230
112 717 184
338 220 923
211 77 774
812 15 837
542 45 251
641 444 663
379 550 982
214 324 571
341 103 342
288 501 377
527 629 156
874 940 787
745 964 22
745 122 35
481 815 169
826 553 766
591 261 942
565 671 397
342 657 229
628 410 235
274 516 907
448 854 276
466 368 45
388 636 998
583 569 12
457 160 148
945 234 401
712 710 627
982 878 894
358 39 343
348 951 513
658 100 368
906 949 438
264 636 882
908 782 587
127 663 73
538 748 667
643 278 753
163 693 838
328 24 788
409 948 590
630 280 625
890 410 15
300 618 943
348 915 697
615 177 359
224 944 205
171 19 521
463 553 663
143 857 739
629 684 599
404 405 372
299 424 632
435 805 630
92 415 832
458 915 970
42 90 760
838 572 528
675 204 368
674 916 104
410 641 324
159 615 20
40 30 711
200 864 206
524 502 560
504 897 286
975 355 353
126 673 722
611 38 905
574 43 759
869 36 854
776 730 903
511 491 634
779 104 381
822 828 241
467 250 941
763 218 983
112 844 146
943 679 483
191 815 557
859 434 210
58 650 545
597 881 776
89 884 684
231 159 193
524 198 484
356 387 628
244 597 83
394 93 501
356 92 330
750 234 284
893 536 22
75 919 323
140 463 536
338 784 716
900 59 246
453 967 169
68 828 451
504 420 714
488 938 673
828 875 105
77 757 217
140 503 981
876 913 897
825 952 30
496 24 40
954 408 113
122 30 51
356 897 1000
706 846 277
337 779 2
676 153 623
786 229 220
754 221 191
955 788 823
58 235 921
759 564 898
416 490 464
957 248 768
127 465 846
559 607 576
627 586 539
81 374 90
671 898 868
455 395 539
557 31 350
941 345 76
438 730 156
673 595 335
404 12 428
728 712 352
695 887 231
309 620 661
756 530 58
641 650 293
88 796 293
883 199 77
731 85 448
840 237 373
381 411 341
662 612 618
518 570 769
288 724 449
589 521 398
690 492 760
966 508 490
928 942 33
325 723 354
31 544 411
171 94 525
839 446 800
947 408 240
906 823 973
908 377 504
289 665 457
597 619 493
257 697 392
651 958 271
136 542 798
823 665 27
572 693 135
611 358 522
375 591 946
913 267 361
538 624 552
4 648 281
374 323 339
640 99 260
366 110 161
80 581 252
377 573 566
410 451 902
761 637 410
395 753 413
104 315 522
30 941 361
865 62 254
186 658 754
176 534 85
424 72 21
566 449 678
421 202 994
148 474 162
89 98 150
178 967 21
699 91 53
111 313 553
760 283 698
294 504 662
365 895 145
949 577 438
233 826 867
955 841 828
787 907 243
279 892 417
679 505 10
670 658 383
756 544 880
600 589 543
551 219 578
120 269 15
871 361 105
631 844 776
425 729 800
655 126 752
225 600 688
280 960 320
895 40 536
326 900 134
246 982 474
276 632 198
483 130 262
719 539 835
982 203 762
365 663 664
81 948 522
291 816 649
708 692 217
453 965 44
379 535 726
850 566 210
806 420 839
181 150 789
600 698 106
338 586 81
250 220 108
878 908 662
933 685 451
22 917 847
523 256 359
238 375 495
746 450 143
182 293 737
676 583 948
317 165 75
927 672 365
711 293 553
635 289 708
149 266 164
365 953 5
536 779 645
523 11 447
98 297 672
197 544 98
520 101 534
194 575 755
530 869 907
892 261 510
969 571 220
286 784 385
719 808 486
109 657 381
149 426 672
24 183 940
958 231 298
661 565 825
26 866 130
495 834 386
110 981 43
574 886 353
182 215 357
554 380 855
974 163 419
851 863 295
35 716 534
323 555 954
805 268 916
970 576 799
975 290 863
942 35 112
974 61 296
901 980 463
638 681 575
867 833 445
467 41 581
689 221 331
214 349 330
575 350 64
961 472 340
619 655 359
6 16 122
263 200 123
453 367 9
718 399 217
212 532 702
781 839 702
95 660 927
343 811 601
129 844 437
168 19 948
48 933 894
790 479 179
478 463 781
592 53 191
224 919 582
364 904 679
749 174 293
929 668 442
945 793 361
195 397 648
79 513 969
427 971 182
422 896 117
268 826 392
87 862 471
786 128 261
135 556 164
162 557 384
369 18 164
631 621 955
28 132 915
714 781 280
133 94 509
933 858 566
850 946 38
855 598 41
125 260 673
156 45 245
735 333 116
854 578 707
55 406 703
553 103 947
629 975 944
517 311 651
447 583 186
702 626 390
929 196 400
635 296 803
711 976 477
70 338 714
971 686 993
100 771 600
881 234 410
388 560 293
547 519 421
897 892 32
393 264 638
206 687 464
575 655 86
446 31 792
339 679 7
45 804 682
424 240 56
731 685 751
531 665 479
832 609 268
694 800 27
611 869 470
599 488 718
395 49 477
747 708 699
202 435 401
741 614 668
244 834 806
772 295 118
554 251 396
545 223 687
106 427 470
754 284 291
640 685 992
385 676 514
47 960 256
922 154 562
618 751 918
13 510 41
51 317 335
185 151 668
408 755 894
401 816 656
550 32 486
234 410 962
401 328 114
226 850 204
578 931 646
809 863 228
598 529 839
669 952 194
321 246 933
343 750 609
566 841 317
578 283 477
521 688 173
868 507 884
936 952 54
875 109 955
677 330 322
937 223 327
904 663 878
539 62 841
683 217 196
75 662 302
742 107 721
925 770 654
536 259 604
768 749 725
258 243 227
34 674 80
469 886 505
292 54 310
311 141 858
239 150 674
425 975 700
314 357 152
544 908 146
92 20 375
726 709 562
389 570 934
889 635 419
166 12 232
929 880 728
586 120 23
838 458 669
924 443 194
918 136 500
505 627 643
576 137 867
835 95 575
880 411 424
159 887 39
948 170 257
878 608 649
502 221 626
108 438 234
324 605 857
930 57 388
168 580 132
919 417 837
850 267 658
168 396 65
133 378 371
298 925 28
496 453 952
888 320 150
215 951 345
217 375 854
624 575 799
948 534 848
907 458 189
633 213 850
302 392 828
505 672 920
302 227 273
468 902 382
695 872 723
758 77 355
836 201 320
516 896 505
268 317 788
46 764 268
887 129 61
898 758 210
678 980 74
545 267 449
8 437 396
839 813 688
125 737 706
247 294 4
34 944 344
457 561 253
913 803 623
158 551 77
412 10 917
649 301 817
758 494 875
26 203 840
367 278 124
249 386 953
211 601 144
621 129 784
745 594 996
672 101 42
654 505 26
18 425 994
570 428 720
30 580 5
291 737 100
790 639 336
477 346 445
47 117 210
486 309 740
426 393 782
755 493 282
837 862 318
611 936 245
916 634 787
398 92 547
349 22 158
594 515 225
84 821 114
508 429 741
891 541 415
457 828 551
220 435 227
722 289 885
452 385 537
673 485 918
302 569 13
800 630 769
279 418 250
516 554 447
963 435 585
978 870 133
884 958 784
799 512 213
670 470 68
828 983 128
489 389 136
805 554 202
16 255 811
634 903 613
279 434 191
753 766 815
806 620 651
984 31 434
839 729 882
777 348 465
658 752 145
336 666 729
739 292 892
821 624 510
314 559 250
523 299 593
663 293 916
514 888 319
755 40 679
625 716 221
911 784 595
192 625 227
767 924 225
278 387 187
692 408 835
847 148 246
914 477 315
869 847 295
360 791 69
103 46 675
965 553 536
643 528 865
72 632 865
149 948 239
943 983 677
922 547 591
901 857 234
266 416 561
457 14 144
214 178 154
654 542 468
404 372 970
812 689 760
1 165 554
671 303 861
395 519 111
363 798 265
892 131 923
135 541 836
414 910 114
310 71 159
941 20 896
164 224 668
397 317 227
694 20 900
304 177 790
473 707 116
437 671 307
519 261 396
724 238 841
855 710 317
872 326 415
581 921 102
459 33 130
884 548 503
958 804 430
422 65 371
364 309 141
545 463 377
953 643 607
358 832 671
924 516 773
391 150 46
668 488 11
537 885 867
542 313 702
467 980 481
784 210 403
927 318 238
590 8 213
439 516 286
154 755 356
561 91 712
906 309 451
548 734 105
99 411 761
644 628 24
626 554 230
305 212 113
169 812 378
680 940 748
284 969 646
584 628 579
719 852 634
681 311 880
422 657 627
161 140 280
682 562 757
793 162 184
629 668 318
651 440 640
106 15 61
340 486 544
111 123 210
117 46 274
984 825 592
419 589 946
942 780 212
779 93 965
522 95 369
925 820 580
965 899 242
134 16 95
906 979 329
478 432 86
201 685 71
914 555 761
22 436 633
347 32 968
67 564 974
834 66 435
649 6 818
810 212 655
558 872 552
134 900 667
476 10 397
939 81 113
582 413 195
765 853 201
331 69 560
537 446 478
759 837 246
509 751 31
219 310 659
781 928 450
7 577 40
667 251 766
545 323 111
263 574 223
609 444 913
457 359 223
813 674 785
687 492 321
853 878 578
405 683 580
139 135 861
781 18 551
558 588 893
842 13 996
915 672 533
356 232 56
362 389 1000
682 451 528
456 837 911
721 256 808
45 192 546
470 699 995
159 592 258
489 357 823
863 561 388
376 651 788
575 458 247
314 728 321
903 429 32
350 937 730
349 426 944
100 238 626
947 410 280
796 730 588
301 26 493
149 207 44
736 122 669
610 15 278
349 645 105
949 131 261
944 395 742
316 127 34
633 844 610
872 428 781
101 272 826
687 670 872
207 845 965
350 366 749
30 837 653
767 72 956
294 144 830
609 84 976
17 361 882
184 175 261
47 77 311
852 257 689
850 109 986
367 766 337
825 919 414
276 749 631
48 372 110
316 819 838
219 403 118
546 453 44
5 877 100
303 102 886
719 265 222
568 624 885
423 232 780
937 897 696
331 598 175
586 526 561
967 161 518
413 946 645
230 129 950
254 961 640
765 569 304
191 160 553
935 49 415
45 406 856
663 947 962
370 693 209
969 196 612
513 44 813
525 380 50
445 478 385
428 147 614
597 666 931
433 60 898
303 324 265
869 868 284
509 155 173
414 72 922
410 943 151
759 787 595
564 771 123
668 332 605
260 87 690
528 731 206
960 556 917
452 926 155
668 581 607
710 976 387
230 370 744
786 851 686
412 204 70
14 31 226
151 587 358
933 820 829
186 887 116
364 964 382
148 749 167
105 957 222
849 402 457
27 79 29
203 797 37
519 402 80
220 701 243
175 523 457
111 88 398
736 16 702
229 909 727
651 457 293
121 693 276
964 496 716
378 278 825
231 775 715
771 134 543
627 503 482
539 364 10
714 189 1
805 25 193
466 97 975
860 52 639
581 598 809
318 859 725
559 393 552
210 15 16
821 248 923
881 841 425
622 828 511
858 711 469
762 186 577
639 805 440
59 846 794
173 406 699
406 683 737
764 735 838
796 768 830
206 407 660
678 374 760
105 382 771
783 858 924
138 953 806
150 655 152
115 157 410
140 749 65
773 884 532
386 895 930
851 907 295
98 639 922
707 275 887
768 487 469
135 601 976
829 506 524
449 340 363
77 629 261
338 179 211
631 460 640
708 806 269
858 270 372
858 248 863
448 278 708
325 260 98
590 37 535
439 402 90
486 455 668
12 112 60
898 965 388
563 34 423
166 514 427
93 58 882
745 697 782
243 266 564
3 630 147
303 905 963
613 788 57
311 43 460
66 936 747
288 63 477
575 560 26
470 250 58
119 459 161
849 336 313
60 84 481
155 961 865
81 86 828
254 126 897
402 339 121
743 469 911
910 746 148
524 397 946
900 675 6
13 541 998
276 55 772
713 746 889
278 63 127
30 64 399
556 842 345
503 56 811
732 62 835
424 453 443
198 68 344
905 586 50
572 189 401
281 422 862
909 634 812
687 566 726
505 932 67
291 275 711
309 863 686
713 245 117
724 316 603
690 143 802
923 516 144
823 443 626
294 262 874
351 312 327
365 520 640
628 193 905
959 859 194
449 760 948
87 797 584
281 493 553
177 467 21
768 383 374
627 591 520
237 963 807
508 903 707
943 52 845
81 870 488
594 563 160
343 686 746
31 942 561
679 88 68
232 535 17
960 645 45
30 49 356
759 189 877
886 860 223
529 160 719
722 526 643
630 580 229
149 618 232
579 2 859
640 307 205
924 524 113
914 438 360
622 895 961
573 701 214
407 331 16
330 27 726
856 56 666
257 765 828
37 652 782
718 749 69
860 829 910
919 732 325
630 129 667
634 235 481
79 454 934
438 378 5
301 241 749
985 374 630
857 829 877
854 794 473
250 101 597
573 69 409
677 902 988
50 632 70
11 442 687
621 554 239
941 836 884
636 686 782
665 610 319
359 469 906
260 743 9
188 626 340
804 198 369
138 983 563
846 766 35
794 539 456
150 612 349
73 178 552
708 698 411
328 824 917
219 393 529
580 441 912
769 602 264
255 427 562
247 350 776
580 547 767
965 369 114
20 5 545
861 640 830
183 632 67
444 728 226
926 411 672
41 504 878
229 432 551
9 354 328
981 239 780
642 7 977
524 422 21
704 792 386
638 702 860
458 744 366
753 383 866
953 8 126
377 745 969
366 401 510
125 685 304
974 181 425
633 329 798
812 698 523
811 620 753
682 819 23
904 153 194
35 342 96
35 890 813
970 342 801
947 1722
386 257 722
645 556 169
438 625 187
216 202 849
214 912 864
400 392 863
823 563 515
292 82 692
464 31 942
568 104 817
67 917 814
578 133 718
611 71 144
392 437 834
77 834 230
166 361 9
617 131 998
173 278 457
664 905 586
665 495 620
452 272 61
855 795 489
405 142 475
909 519 618
533 351 117
354 90 586
283 373 523
934 593 788
340 539 978
527 710 345
600 551 303
477 508 284
898 776 623
721 388 103
807 693 57
751 667 359
934 401 770
325 881 11
481 900 427
257 249 624
238 424 498
690 740 923
726 573 565
49 295 589
7 721 368
736 384 345
596 332 431
819 832 956
639 238 935
897 16 561
881 471 809
325 831 343
136 815 698
105 178 763
830 787 556
917 94 244
494 758 676
367 730 159
748 929 506
891 648 57
36 850 240
717 301 57
221 47 283
355 129 591
204 17 368
249 810 304
717 931 368
633 32 24
382 355 696
793 147 696
757 484 743
575 159 101
755 101 290
888 885 447
620 715 1000
25 668 61
409 911 250
449 277 907
683 943 369
158 802 311
416 907 717
376 325 642
515 344 405
139 271 449
102 870 715
813 822 125
486 31 379
341 688 475
22 144 201
598 458 19
412 868 361
497 650 826
358 284 867
751 102 543
753 663 378
136 212 888
724 255 371
593 557 603
614 694 121
418 114 251
167 117 551
818 192 771
641 752 832
874 376 410
768 17 868
874 799 583
757 368 578
433 633 753
747 212 416
253 822 955
177 510 277
470 391 375
275 944 976
685 97 590
912 618 242
380 424 887
720 106 719
291 890 415
341 822 353
26 145 475
499 864 906
649 167 591
415 904 126
385 521 952
822 189 530
562 594 67
863 373 447
761 26 15
441 690 126
705 913 86
603 584 726
135 680 518
400 440 861
33 925 970
826 72 532
228 27 527
634 97 256
490 192 193
119 223 207
790 133 141
659 261 537
847 507 994
382 333 869
103 420 516
894 262 746
659 697 262
650 381 874
26 915 488
728 917 743
474 752 525
837 285 797
726 20 60
130 452 887
116 459 625
906 932 803
657 633 246
560 528 539
692 72 886
413 203 55
805 88 997
840 609 339
741 228 315
403 104 425
602 129 73
159 782 807
37 927 179
377 756 488
341 539 822
894 424 468
195 907 816
797 171 130
901 701 395
896 690 135
910 709 119
839 289 167
896 516 385
911 631 231
873 814 563
858 405 203
425 604 866
862 392 497
395 543 471
248 620 120
467 354 356
348 263 265
558 382 138
610 418 323
903 820 255
670 744 877
35 689 402
775 631 18
844 642 399
303 20 341
416 323 652
557 814 764
607 147 107
268 721 144
58 14 556
204 862 109
67 605 202
519 933 962
924 684 694
835 847 787
332 199 422
659 350 198
415 14 68
945 565 673
682 346 189
434 312 801
376 86 956
62 117 122
158 178 926
225 644 296
875 721 851
250 23 914
797 84 300
317 206 882
334 413 87
205 864 169
32 301 994
76 141 293
351 721 395
67 27 27
232 684 626
512 768 455
224 639 270
281 511 276
693 572 910
622 682 61
170 657 816
543 471 271
314 548 126
237 715 380
695 423 738
597 101 101
334 17 510
802 629 203
785 118 282
311 721 853
238 312 746
577 617 715
372 710 480
377 859 184
841 155 915
571 597 828
325 818 716
95 631 727
180 385 74
805 695 7
722 713 272
830 833 528
550 369 333
859 723 355
558 905 241
873 326 134
341 284 691
116 28 823
667 320 831
396 335 663
738 514 202
153 892 391
697 99 175
905 880 204
862 475 18
462 190 714
499 635 225
842 450 1
504 559 722
640 632 361
547 151 398
208 736 806
519 856 841
19 132 543
406 669 906
365 647 541
442 602 20
347 403 661
13 619 208
734 545 525
71 752 55
940 29 46
369 636 410
114 443 535
319 375 693
103 860 666
944 853 135
110 786 473
214 622 968
906 109 835
866 818 792
297 90 499
4 915 738
921 23 790
769 439 820
305 766 135
477 55 749
227 585 759
140 351 670
947 415 549
568 611 795
265 648 798
258 519 217
726 69 550
23 294 509
251 378 116
576 857 676
429 124 458
442 486 960
741 35 510
112 712 203
396 746 791
937 368 172
500 419 469
135 625 795
573 538 970
521 762 153
912 138 647
844 934 284
596 611 282
11 498 361
222 685 811
924 192 229
793 371 970
358 166 457
942 853 543
562 135 367
239 212 629
803 264 722
853 762 553
920 836 57
396 214 917
558 800 345
111 272 772
794 148 768
178 487 504
477 532 824
440 480 24
923 16 848
887 752 963
177 685 166
678 848 328
827 461 571
480 409 761
882 404 891
568 801 258
170 756 22
715 433 326
480 873 728
68 609 150
545 542 677
917 895 961
676 497 415
134 496 256
165 834 628
189 862 789
385 909 312
336 343 386
704 415 492
895 613 624
639 269 577
798 451 249
435 734 328
945 140 413
600 336 950
339 794 153
685 781 747
789 98 717
56 133 558
404 808 938
250 160 120
49 801 315
109 507 86
102 664 783
924 507 430
128 537 95
879 686 731
843 379 442
579 528 64
181 904 986
127 257 920
60 672 361
109 893 504
347 447 960
713 108 997
239 470 217
672 374 259
847 848 526
48 786 661
472 268 225
410 457 685
117 60 150
380 314 908
823 173 939
245 555 8
348 713 383
689 828 244
602 303 215
404 110 72
531 855 33
665 550 646
480 180 329
343 815 332
463 521 618
707 597 588
316 584 328
495 729 252
845 812 461
125 498 152
342 442 480
633 8 826
90 194 427
528 856 736
859 708 965
559 622 10
668 671 293
312 351 539
233 918 116
428 183 525
870 744 192
798 103 880
336 330 650
289 321 617
37 279 305
703 63 474
437 165 665
803 32 918
152 901 633
555 653 17
