16
861 941
650 770 -312
526 154 -358
801 164 -563
174 214 -760
262 767 558
125 825 564
849 429 -147
85 820 -259
755 236 -310
3 779 237
180 805 921
68 215 151
184 676 224
783 864 469
155 743 140
281 22 11
339 183 -733
185 64 -977
447 49 295
608 721 -611
345 672 945
756 470 1000
680 504 367
903 782 927
615 671 291
59 105 -314
181 62 13
568 422 710
589 173 441
885 124 460
897 190 -913
867 511 255
93 85 -208
424 419 919
916 865 -425
823 633 309
631 616 514
55 242 995
771 577 699
597 5 -100
721 452 964
773 889 -614
489 455 102
834 116 -934
700 324 -994
805 572 1
849 487 598
114 708 -993
802 869 952
562 28 946
293 114 622
521 382 493
811 566 -778
518 325 -790
590 202 652
667 20 -906
876 768 878
137 176 650
417 747 114
579 250 952
102 140 -363
332 337 -285
174 698 -965
853 56 269
734 211 257
779 164 755
820 261 529
88 261 -972
323 114 -763
211 210 -125
21 865 -499
517 252 807
660 470 -503
234 576 16
242 230 389
710 434 -27
409 718 -788
377 198 -712
771 527 705
533 547 -330
34 882 -797
677 540 165
1 378 -115
356 394 400
363 27 -602
126 619 742
589 334 529
283 504 92
434 834 -8
458 553 -497
351 853 -409
745 827 860
709 856 547
273 846 -157
294 568 -433
154 482 -245
265 441 -367
856 382 626
845 686 465
406 163 -920
799 264 -199
754 420 443
222 566 755
55 349 739
456 532 922
109 184 -370
652 382 -808
263 248 406
204 55 675
560 481 -561
68 152 778
699 436 815
855 364 -259
571 148 -489
868 192 -591
28 364 -104
473 424 -44
698 140 828
862 572 339
360 209 -120
343 538 479
634 198 -10
823 774 -182
862 284 904
666 170 394
480 499 -614
683 166 -214
471 657 180
895 599 -847
275 349 124
662 321 -652
105 348 475
662 259 555
381 224 -893
856 511 -70
538 233 -299
694 192 766
854 223 -953
776 707 -972
756 425 977
111 868 -917
286 556 751
447 581 200
877 424 629
232 406 749
355 828 -745
669 793 -325
141 444 -290
122 348 648
652 866 -867
379 675 162
343 484 -319
38 33 106
830 402 -344
280 799 -867
688 90 -197
738 405 -110
374 203 991
434 198 -102
294 824 805
202 429 51
530 123 -636
784 408 218
861 667 -256
787 41 -691
126 888 294
728 186 -673
197 489 277
916 908 -980
679 461 -938
713 645 82
373 193 -535
811 93 -298
395 918 -115
457 85 -812
540 491 -816
17 33 -140
253 185 -658
810 748 -821
62 767 453
410 738 244
876 363 42
842 558 893
674 752 -964
711 92 367
861 99 -437
684 380 707
473 217 -311
825 721 -772
58 155 41
842 356 -629
167 438 246
373 208 -259
591 500 -579
757 862 -484
841 276 -433
602 594 -202
430 668 -196
157 545 -958
126 35 790
835 850 361
548 760 905
546 526 632
408 489 388
467 919 15
623 298 -865
5 841 -179
56 33 -965
404 438 -697
263 501 -278
886 429 756
632 206 461
425 494 274
616 720 -710
106 912 505
61 885 -918
826 869 -659
288 60 558
551 262 -527
414 840 -517
621 902 -735
115 568 -658
265 548 -209
544 390 -74
365 268 -389
236 348 383
600 278 -122
671 148 226
185 866 -688
468 920 -466
680 818 553
495 491 -814
516 206 -276
291 682 -696
374 350 -810
111 825 487
432 143 -923
188 656 -424
673 655 -354
787 184 -500
800 481 643
576 324 -357
4 326 86
701 47 -575
367 496 536
334 550 61
583 70 5
690 76 99
731 126 187
378 773 681
493 45 -634
430 93 379
313 308 805
413 311 637
594 725 -292
262 248 -441
772 257 324
347 236 -176
601 484 -341
627 213 682
150 332 962
49 668 -809
686 345 -810
334 189 -675
843 265 215
137 97 -612
185 886 -287
418 409 -284
291 263 -171
86 333 72
698 600 817
105 639 600
748 688 -767
595 264 -562
536 510 635
594 425 -533
370 676 -723
414 376 708
710 849 -796
370 463 727
169 20 88
381 688 -182
514 604 864
291 30 625
699 731 -996
38 331 479
230 902 672
130 659 -658
472 480 -174
626 737 -94
878 364 309
909 531 248
55 493 633
512 766 40
331 569 820
358 537 -891
351 694 -50
113 693 -116
739 502 220
349 450 4
22 9 285
643 591 395
362 51 265
359 98 197
128 452 569
866 543 560
868 587 -247
534 195 -179
793 670 -887
503 109 -2
888 68 123
777 674 723
640 683 703
321 584 -78
826 496 864
810 376 590
848 438 -329
274 697 -297
335 843 -768
177 492 -254
121 413 696
514 162 532
483 778 -422
679 538 -143
894 330 409
770 513 765
605 172 776
394 155 589
135 334 -190
73 629 -879
371 432 594
592 720 759
321 565 -93
718 420 -720
389 320 -454
740 533 707
195 707 -918
486 678 -69
828 81 779
366 704 -785
382 16 430
196 152 -904
236 629 34
825 701 901
622 143 -509
788 903 447
737 3 638
638 191 -533
347 322 670
468 82 854
43 544 688
773 608 -520
350 435 502
175 692 -931
598 734 918
795 897 539
231 852 -318
228 445 361
334 480 437
710 487 273
432 35 228
23 774 -481
587 765 -903
172 457 901
126 138 -801
784 709 -93
47 18 576
608 788 236
867 123 -139
807 847 322
318 452 543
917 147 -690
824 533 -96
194 369 -75
250 406 -776
851 126 896
50 40 -625
533 581 -983
226 656 976
499 166 -600
122 836 -910
838 593 95
702 351 -605
104 619 465
51 860 -315
807 677 -208
84 636 713
131 124 -167
568 885 471
58 870 -34
818 40 -593
15 679 400
321 621 -67
861 75 215
449 634 419
802 211 452
733 127 364
567 317 745
455 912 -104
269 844 889
509 577 -787
213 875 -308
759 23 748
840 464 380
253 115 -319
854 771 768
216 620 -634
609 892 365
122 856 -337
462 350 859
214 667 -203
309 821 -723
671 171 -823
356 717 -824
85 542 -878
618 831 -136
914 840 587
907 310 407
296 191 127
581 457 -715
388 172 -884
536 335 -439
719 574 151
811 94 -606
900 872
348 847 -789
423 819 533
325 420 -337
740 576 344
506 102 998
723 884 484
346 726 776
403 454 568
310 314 187
147 394 -666
590 44 -946
623 784 901
843 840 -680
42 176 986
848 482 605
625 777 36
35 146 943
509 151 -329
697 228 584
357 409 497
798 250 -203
373 217 727
145 838 -822
9 164 -615
700 246 964
889 230 -849
355 744 -211
241 634 -468
670 774 -590
671 872 394
311 507 -754
629 886 290
317 131 -766
482 302 -984
408 64 140
181 9 458
416 878 -509
732 729 -393
533 452 -174
461 175 -837
820 310 886
874 51 250
494 180 502
237 26 -834
522 184 -955
363 200 -37
338 299 456
809 276 359
890 31 759
894 144 -726
430 435 366
186 88 -121
234 270 584
229 62 -102
898 116 601
442 686 -704
34 56 -932
276 522 308
333 691 361
418 754 732
583 279 856
393 296 939
471 258 -861
450 793 676
429 144 876
876 465 219
56 330 -463
751 540 -83
158 766 -307
803 15 -243
591 672 848
688 38 991
897 108 -808
289 451 669
46 467 -200
260 799 -644
237 353 -144
278 210 -313
659 54 -892
373 395 -231
802 277 -691
508 223 977
653 152 498
208 49 862
800 82 -855
669 536 753
112 360 881
237 885 -315
381 900 -496
106 619 874
362 725 783
737 269 -256
720 546 42
592 3 -16
868 811 552
261 227 814
57 825 782
349 219 513
622 705 69
885 754 705
178 25 -121
222 623 -950
99 574 -433
872 54 -244
435 422 -986
458 713 445
612 861 -331
476 883 170
864 658 -220
754 834 729
423 848 278
555 222 886
429 544 25
569 798 -883
415 315 1000
330 629 902
57 28 -229
564 201 37
332 782 -314
786 111 -642
705 614 -100
187 141 297
717 457 710
295 31 -708
763 577 -563
199 186 88
22 699 -930
670 364 177
241 539 62
43 718 327
520 659 234
102 427 111
313 780 -381
130 794 -152
862 382 -957
64 522 -636
324 516 -717
323 101 -262
22 802 159
264 613 754
483 323 851
97 3 -160
489 746 -467
445 635 507
697 676 759
492 449 -758
479 530 -382
864 385 -641
890 241 -488
284 642 478
361 252 964
844 670 -416
690 396 -482
28 756 682
621 870 -436
826 529 -739
592 377 450
670 187 -8
170 748 378
615 473 -793
170 113 -387
455 727 -346
685 425 -806
193 62 730
439 52 -661
109 308 416
227 561 473
592 710 638
827 674 279
734 186 -45
575 483 -386
24 654 -635
540 230 -80
864 515 -23
785 664 -898
347 447 849
864 659 -248
787 76 -123
702 223 396
427 351 313
288 362 182
18 393 645
22 91 205
285 633 673
321 583 128
633 556 620
137 470 -579
28 4 -160
35 256 180
71 425 585
105 713 212
789 157 -67
695 277 -468
295 557 614
492 388 -576
273 724 -537
94 667 -702
396 80 109
325 420 18
175 492 732
20 355 333
681 100 -116
417 387 401
655 752 636
201 179 -491
260 32 918
165 436 -773
71 319 -114
868 284 -13
818 394 -474
632 441 -513
217 545 831
206 187 -676
168 186 682
782 153 -960
697 160 -359
405 166 365
848 773 714
448 325 407
69 764 -355
628 457 -791
281 693 969
468 897 988
410 437 881
561 498 -875
812 391 824
64 111 554
773 403 -352
21 353 -243
20 301 23
870 21 -662
601 837 -169
461 182 -159
311 21 -425
63 16 -781
129 634 437
720 321 676
448 277 111
129 718 -396
305 509 362
357 850 116
635 86 57
197 160 -363
308 609 858
543 111 81
258 781 701
596 530 877
120 779 -764
481 79 -624
801 383 -327
516 18 -396
478 686 547
501 705 -776
819 286 -473
224 721 -353
508 296 -800
766 595 -550
610 531 746
423 795 254
333 56 -76
348 787 503
724 150 -938
157 269 -156
651 900 -234
309 259 -517
399 34 -800
128 2 -812
191 242 555
737 344 -697
500 528 -878
509 46 282
657 82 887
397 469 -156
110 487 132
419 678 -863
637 43 703
852 190 -461
869 604 332
381 361 -594
182 296 3
45 57 482
188 292 -931
878 804 -44
621 629 333
839 274 -671
788 674 -955
78 226 881
610 662 566
699 500 -316
847 726 806
601 133 892
227 857 619
73 405 -794
370 378 633
166 330 -610
662 626 -870
687 760 391
105 676 932
374 722 -457
865 715 400
898 169 181
248 114 215
466 818 811
858 248 -459
329 26 419
885 317 -112
624 639 579
692 86 -816
153 512 730
609 61 -902
719 888 -198
716 573 -131
690 335 797
806 484 520
728 816 -975
726 118 -168
355 189 -783
259 405 363
351 630 157
798 8 -606
501 350 650
629 580 -811
893 635 989
642 343 445
301 354 992
244 608 208
552 571 -174
725 306 -142
237 634 959
591 124 -161
661 148 39
123 58 -930
598 620 -630
790 729 566
308 880 -856
623 804 864
397 167 544
90 595 -806
215 144 164
619 734 -362
339 760 72
185 618 -689
838 701 -104
421 99 31
302 33 289
328 345 -433
552 545 70
773 818 585
230 665 -647
434 216 -489
869 354 221
649 667 583
613 111 -354
628 724 -832
673 347 617
378 798 -786
730 672 521
52 680 -867
471 173 -942
491 194 239
237 285 467
347 655 -753
246 626 -241
323 410 -251
719 79 431
808 179 -481
550 775 407
302 693 -140
380 185 -51
39 40 196
257 496 -579
413 154 298
884 331 -598
431 553 7
676 646 -885
381 559 590
522 808 -702
635 493 590
352 488 -316
206 874 -811
775 485 992
232 713 -492
294 760 -662
420 394 183
897 803 63
415 353 380
789 1 526
694 329 949
639 663 437
840 255 909
162 578 611
576 899 -491
436 442 -816
690 899 985
592 782 71
855 376 -396
129 128 569
436 455 -93
96 458 521
46 466 -896
249 76 -856
328 588 870
558 24 576
547 188 412
122 687 783
811 19 10
458 594 -565
25 13 -362
255 673 -370
7 66 691
769 417 -814
450 497 -500
702 435 311
83 885 -554
629 190 -994
336 334 -90
820 603 -456
651 285 -160
693 856 505
571 789 718
515 45 535
598 222 -709
290 297 912
168 104 666
517 269 201
301 742 -232
488 334 746
371 405 -497
13 347 -670
458 465 -706
109 388 -619
112 348 -338
328 281 970
773 546 941
757 539 60
521 287 -66
94 831 -742
367 715 352
290 175 -513
763 423 813
479 293 824
184 56 338
470 503 384
573 97 574
153 208 468
222 65 -908
24 370 716
15 880 945
205 33 -358
419 200 -474
587 524 -95
438 848 -529
43 394 287
679 278 79
724 711 656
597 473 202
433 371 689
201 588 -279
730 31 407
136 133 868
387 743 -725
813 397 462
691 704 -458
632 587 839
614 310 746
288 114 -946
409 420 -312
247 618 835
61 646 116
358 271 117
91 198 -408
607 295 389
181 620 -543
851 133 -127
373 797 832
363 164 468
441 113 -296
518 598 -318
621 592 -871
229 900 631
13 645 -347
884 758 560
98 746 -340
444 504 846
101 598 -309
170 96 -393
225 39 833
230 305 -65
659 359 -378
892 548 -131
750 244 -284
75 176 -969
46 95 849
630 264 570
429 508 -656
606 679 -76
20 459 98
34 209 -606
505 851 774
355 378 -704
45 453 -641
205 697 285
107 477 332
514 259 -111
70 336 829
780 295 337
597 709 -520
548 693 -564
432 141 55
88 211 -221
280 448 820
128 22 518
206 52 124
539 682 629
462 170 -674
299 599 -326
703 374 -508
697 633 361
401 6 171
362 681 -770
690 701 885
102 376 -590
307 599 -833
548 137 -380
19 465 -416
797 23 -150
146 406 627
556 604 303
595 775 667
496 409 -76
561 714 641
489 872 154
312 294 -874
667 183 366
501 371 -928
353 424 -65
891 563 -814
80 736 949
627 760 673
615 451 -883
644 707 -472
51 300 456
199 488 687
420 460 -799
44 807 -361
156 793 847
512 798 764
462 498 512
359 366 -627
648 802 546
764 601 437
725 332 -244
500 695 -647
131 661 -95
831 81 953
177 383 921
454 96 958
454 799 858
806 851 -579
630 766 927
300 369 -700
876 479 991
106 125 -431
736 211 72
303 829 -558
15 81 612
661 78 998
459 331 379
686 750 223
379 394 868
722 468 797
603 208 -582
33 876 -756
253 416 -674
870 838 796
276 849 385
632 23 -102
654 590 788
816 616 776
288 511 -243
494 840 -320
310 341 -519
23 287 -954
715 368 -729
96 610 -628
339 633 775
183 214 -433
353 533 821
343 581 -352
694 741 -799
237 372 -47
343 453 976
719 146 874
868 741 328
853 881 -954
132 161 -75
18 12 -557
32 507 998
299 388 731
2 462 609
433 351 -138
151 301 398
71 739 -862
222 861 248
601 387 699
700 165 -312
693 266 -158
81 402 813
220 126 -702
492 253 -406
405 325 -384
677 407 -615
289 346 443
660 265 558
389 147 26
177 796 -810
576 838 394
854 646 -171
393 565 -343
515 37 528
284 838 -705
708 875 -390
428 418 -288
767 665 -997
786 636 -177
473 225 -800
634 20 -41
53 503 -156
864 495 -362
245 292 988
80 656 274
199 152 405
320 764 91
367 690 -5
538 59 942
274 218 -435
835 6 -959
40 505 885
770 10 510
885 396 602
690 851 992
855 726 -192
660 393 669
269 899 -746
823 22 -845
642 74 351
712 17 470
125 409 1000
757 115 -89
299 591 -256
179 729 -446
543 502 -8
375 512 349
564 132 279
848 857 859
428 99 556
44 714 885
436 314 499
593 76 919
518 56 569
671 257 -868
623 647 59
11 261 -277
209 100 363
61 60 -477
215 93 220
733 386 -685
378 576 659
884 665 465
421 99 -969
660 514 -283
501 37 664
585 142 -383
306 403 334
362 512 754
671 355 288
581 437 256
344 706 617
582 807 -503
740 766 -471
145 600 693
503 329 -627
724 129 760
140 56 138
47 89 986
855 563 -59
742 346 -414
544 235 792
378 829 281
614 79 156
297 556 -735
589 735 169
745 352 -823
750 472 -661
581 242 -845
746 431 317
218 561 138
12 559 -725
465 508 -624
307 802 -518
433 455 166
700 16 239
256 644 50
559 85 584
364 628 -654
377 180 -536
897 129 -398
727 48 -648
699 429 -605
304 180 -585
243 291 128
244 810 290
485 202 631
883 145 854
822 894 679
383 285 267
305 211 836
27 461 -430
582 694 454
846 257 454
836 291 269
328 606 904
452 351 979
367 535 379
830 234 -392
694 268 -47
800 303 -234
500 364 -775
593 729 -627
359 340 -391
568 288 -924
493 97 -792
21 734 847
395 169 -383
145 891 -998
82 832 -978
271 174 -533
522 142 842
417 610 476
451 561 -204
735 433 -717
368 802 -354
403 738 -831
744 473 562
760 547 73
113 96 -863
734 856 859
768 238 428
386 480 178
879 603 -237
16 323 -545
320 57 835
626 830 422
128 577 -304
216 154 -586
38 77 816
264 289 813
36 482 490
251 729 -469
293 489 144
150 847 960
439 504 609
637 878 457
682 643 84
344 6 809
694 505 -136
618 791 -255
262 860 -419
314 445 154
751 287 -51
99 423 -379
651 329 760
598 796 381
836 208 828
330 821 -470
614 826 317
831 220 72
312 3 999
427 29 393
68 369 -187
250 753 -807
540 607 962
320 178 -851
358 529 8
514 81 399
601 575 587
698 389 869
641 277 743
222 145 -246
282 867 283
141 753 -842
72 725 -723
398 652 -422
191 888 354
805 296 -5
763 197 202
167 882 -984
674 34 67
67 136 -688
252 237 -325
500 827 -553
238 135 795
44 691 4
829 171 386
433 460 505
859 445 469
457 206 1
875 537 924
473 296 799
378 853 171
311 71 -402
694 230 190
364 662 202
503 298 409
126 627 886
664 92 918
882 777 914
157 61 202
234 360 911
208 275 -123
9 574 244
520 23 -468
882 379 -103
252 157 -41
456 39 904
3 471 -464
513 623 -277
759 256 -493
449 514 -211
474 137 349
482 18 368
832 756 527
637 775 -162
451 81 847
398 683 842
786 669 454
562 38 -37
561 298 -886
297 243 366
464 557 578
386 275 292
685 20 843
671 417 716
757 207 -949
587 216 929
708 7 -854
467 79 -926
424 703 583
433 756 -635
137 891 -809
729 592 30
88 663 -660
93 875 -725
104 185 759
765 563 -83
305 136 -705
753 370 -180
752 418 258
83 618 -662
20 474 5
523 601 944
332 394 787
582 518 -373
155 781 -425
96 165 -747
828 93 791
737 621 -165
102 820 664
266 584 -847
518 252 -44
126 248 -865
785 808 169
849 864
117 628 416
639 374 -944
616 721 -369
249 668 144
21 122 72
266 294 676
831 343 -637
227 707 936
217 725 581
471 666 321
538 197 -383
787 801 369
264 472 -680
835 74 350
553 547 436
188 768 -286
498 644 -58
723 95 -621
806 291 29
56 731 528
770 53 27
387 270 973
706 411 -855
468 689 -650
818 231 580
464 717 398
319 606 199
532 215 -69
201 183 -93
198 430 -835
277 695 714
94 60 401
553 326 -674
765 259 173
14 194 -126
731 795 918
302 162 -438
630 451 32
569 741 -70
251 343 -103
69 576 -211
540 269 -992
345 589 488
749 780 171
645 483 421
465 57 757
286 460 -225
526 25 953
18 100 963
668 631 -21
273 154 392
530 747 75
725 75 614
727 600 720
419 27 -686
838 652 -25
456 751 -912
573 604 -553
669 507 91
131 73 -906
402 731 199
706 59 -46
174 580 775
392 655 455
639 48 -972
155 184 878
775 466 322
456 551 -217
40 512 -478
834 571 880
666 802 -222
819 741 -499
705 716 890
440 600 701
657 766 -158
2 159 925
581 461 -130
209 375 975
170 5 -66
498 519 866
310 467 807
285 165 383
169 29 -486
480 472 -83
418 579 767
602 378 -797
345 717 -309
426 596 291
410 501 11
351 632 412
292 617 -801
184 360 -525
667 107 -435
596 344 -232
818 62 494
697 74 567
102 522 562
594 629 495
117 169 702
743 159 537
7 538 896
589 427 -185
663 401 -71
176 606 -16
251 306 -266
804 589 -926
614 99 649
228 288 965
274 53 910
346 434 -762
664 137 -102
831 605 -569
756 739 -343
92 765 -866
829 719 -413
484 375 267
729 367 -497
483 66 -142
825 304 710
169 788 -257
614 200 929
666 845 -851
461 795 797
839 670 151
706 759 -524
839 830 -808
717 814 574
575 528 335
445 655 946
762 303 -884
43 413 24
376 570 281
189 625 -86
824 576 -477
557 226 -721
320 193 629
118 601 -743
336 317 -579
157 670 -297
242 400 -978
844 218 -627
407 102 693
638 632 -33
627 262 683
249 491 -829
655 585 496
311 121 -678
72 424 25
677 731 23
3 595 555
442 171 682
751 329 -946
512 477 -609
370 508 502
659 79 147
586 185 -702
580 553 262
836 464 -728
335 549 49
243 128 -610
5 541 -312
193 734 -308
202 329 -328
296 773 548
215 793 103
583 302 863
244 456 919
252 3 -137
182 559 515
756 451 888
373 201 658
29 217 195
698 593 -293
15 723 807
587 628 -315
427 464 -312
494 686 604
43 16 486
305 743 -546
128 480 -677
203 543 278
323 395 385
310 819 940
579 402 713
741 164 336
87 243 708
826 301 95
313 537 -594
146 681 967
710 392 203
328 199 -40
845 469 -362
486 653 -672
20 474 784
381 453 684
44 85 -6
443 60 -765
790 35 -837
823 399 331
827 540 -404
347 211 374
347 193 218
661 228 -87
204 484 -875
34 726 -434
129 699 -161
162 804 -402
565 342 -786
561 406 -871
600 489 -782
224 431 313
601 123 687
704 380 951
313 426 -639
271 87 443
538 15 82
585 579 91
777 106 -813
421 475 -446
179 199 66
654 832 -862
753 307 541
737 564 -831
260 823 -529
509 249 -719
90 528 -562
197 94 -417
403 19 991
500 390 907
465 603 720
8 63 584
585 794 -657
422 351 730
706 172 116
390 766 540
838 443 -573
568 348 193
686 771 -15
3 151 538
403 467 777
388 440 -273
760 437 -634
750 506 -73
377 633 78
127 539 158
708 736 793
112 552 681
232 526 998
348 4 535
630 424 -684
12 478 -663
806 341 -571
439 682 -592
47 207 882
96 310 93
594 584 -150
182 85 347
424 595 -38
73 777 415
159 829 151
240 796 -137
697 282 -557
27 277 -103
277 381 716
596 535 81
697 729 678
601 719 -611
100 737 925
441 160 -382
171 301 -394
293 411 983
156 711 -384
565 535 -681
720 669 -405
781 346 569
437 33 -50
443 800 696
140 440 4
140 296 -275
643 278 -440
479 786 269
175 486 -320
64 163 -630
218 531 -166
97 323 -69
561 518 593
270 667 767
372 63 -763
673 520 -328
482 96 380
699 719 -563
363 677 237
796 181 533
583 687 309
234 562 728
758 721 -12
317 282 -599
216 782 -967
123 249 -219
554 577 597
658 823 311
704 449 96
692 710 -539
834 299 -234
129 594 -399
150 806 820
22 533 752
310 278 -57
648 824 -620
674 524 -203
192 739 -887
469 614 520
254 278 -651
6 602 763
847 312 -946
804 180 665
269 212 992
557 388 711
293 495 78
257 184 231
412 798 -576
517 84 -310
818 812 -190
687 91 -997
336 789 945
171 641 157
311 847 191
82 656 -942
642 757 680
843 652 616
79 110 -928
606 105 187
187 383 -522
402 86 -191
233 327 -274
755 550 941
657 337 147
848 9 160
288 388 -964
454 342 -770
230 362 -354
508 138 511
539 4 787
225 387 714
213 681 -161
481 221 -196
715 210 957
425 288 -4
611 281 -69
626 61 433
519 767 -341
390 721 43
275 161 665
257 119 624
123 713 53
790 626 -25
288 650 -186
501 378 -247
337 526 -328
527 175 723
605 100 699
307 60 594
535 202 -203
350 238 -623
495 683 -16
311 796 836
260 562 464
594 108 93
752 604 21
782 16 88
754 748 998
154 189 -186
755 828 -704
326 276 852
506 106 691
629 474 -877
759 130 72
512 4 -874
275 183 -575
303 662 -244
339 530 -697
686 515 -61
490 563 702
411 320 320
698 590 -662
640 512 -445
440 544 616
620 90 -74
428 159 -188
108 643 3
740 211 -165
560 607 -860
29 720 174
47 735 -642
320 201 835
492 758 -717
6 82 -427
643 757 931
336 498 972
89 624 -306
14 244 678
614 799 -324
416 586 334
212 401 498
675 456 -59
759 648 -208
395 761 -878
233 564 -404
190 595 -464
454 430 788
36 128 919
53 620 683
19 281 159
106 417 -949
433 706 -804
245 216 709
753 624 -211
109 302 -994
144 276 -434
308 815 -10
692 111 -352
29 839 71
573 150 -653
695 3 -721
553 433 952
357 324 -276
280 844 191
195 845 -841
384 452 357
496 433 -674
68 773 600
609 119 896
294 430 474
752 518 -223
455 611 -841
300 409 156
229 381 111
533 422 747
310 839 -346
434 266 -62
4 382 -970
501 104 920
299 441 -37
112 299 -997
23 783 630
664 549 616
733 575 -557
803 474 953
574 366 -326
358 375 396
107 102 78
831 727 735
230 515 557
118 404 305
586 326 359
79 741 -718
164 224 -777
208 529 243
768 706 42
160 181 111
663 195 -404
486 785 242
432 121 975
44 400 749
74 743 379
699 834 392
18 828 267
682 479 182
517 660 415
73 637 -576
355 424 -239
388 346 -723
274 702 392
392 774 571
716 437 237
834 617 -646
547 208 106
30 133 -850
423 481 560
30 154 -195
523 507 838
266 316 311
221 148 214
772 712 760
729 257 -48
186 551 -142
470 586 -24
266 153 224
613 657 569
677 661 928
428 601 523
730 777 -568
816 242 409
449 759 -74
378 356 771
10 318 -834
590 502 323
197 199 835
105 396 196
411 152 47
250 58 909
158 837 -261
296 409 -621
225 148 300
225 42 439
355 573 581
316 217 -856
717 748 -677
421 319 301
833 3 -991
768 49 -482
301 781 229
501 585 879
515 178 951
148 575 -866
72 394 226
92 162 -860
679 512 -932
523 558 705
70 245 -864
317 757 -603
138 458 -985
17 454 -970
199 1 749
562 500 84
821 263 -789
106 268 169
757 410 -549
802 199 -92
614 305 678
686 697 -576
93 552 -9
651 70 65
757 328 483
320 20 800
553 799 -647
831 528 517
689 779 801
744 166 -565
741 631 -299
259 217 543
770 120 752
149 203 -194
610 177 768
370 514 407
133 443 26
284 282 -662
431 441 173
122 699 -680
631 591 868
501 618 -286
78 789 264
525 792 735
687 68 778
390 540 644
428 27 -34
479 557 106
624 767 562
569 662 665
448 301 -963
502 535 -116
710 243 313
141 661 -769
624 703 222
63 659 -354
276 594 -183
574 326 -109
143 430 146
9 393 -842
46 289 655
112 321 -667
738 510 571
589 614 -607
333 601 -631
698 607 -183
541 173 -197
400 482 542
209 557 -387
130 378 -726
601 170 538
828 747 217
613 413 -889
628 411 -677
280 94 919
502 764 574
588 733 -190
431 2 672
493 376 -138
364 827 -374
679 800 -65
218 586 788
85 507 717
382 267 -996
507 175 -322
455 558 -292
703 251 -312
353 32 812
502 296 -100
454 718 650
552 534 171
443 307 943
830 630 -765
664 790 -773
538 221 230
42 419 748
7 447 903
465 426 653
210 723 231
636 84 501
39 303 510
604 781 7
754 188 -737
134 627 791
137 56 -168
474 410 690
64 113 440
97 665 407
415 180 -561
66 640 -7
62 97 720
54 178 -985
45 472 -296
681 788 -274
515 385 -505
685 276 -968
479 453 -607
303 630 947
503 829 969
581 453 353
562 361 893
771 343 629
598 628 217
265 46 -377
289 220 447
609 440 -91
269 758 -43
848 663 -308
108 197 161
282 624 -347
175 160 -93
637 355 -587
848 173 -475
289 672 -16
431 747 604
808 435 873
172 523 -19
611 739 216
844 711 -851
541 610 -158
754 545 -613
18 133 934
403 758 380
267 166 -897
843 198 -51
426 397 -548
736 824 -494
718 732 -609
66 432 154
512 603 172
484 837 979
75 759 -132
384 350 189
331 328 585
184 244 870
212 576 394
536 117 -972
580 711 605
688 233 -130
324 221 237
198 628 327
613 530 357
631 751 -831
283 751 -242
580 673 654
619 678 -807
722 574 389
123 482 -453
454 800 113
89 171 728
585 1 220
709 299 425
367 299 250
691 642 -313
211 149 416
717 689 7
372 415 -197
487 91 -611
94 546 -164
551 598 -233
540 530 -660
678 652 567
161 313 -316
796 672 -166
316 17 951
165 825 -366
544 8 -953
63 709 468
526 779 31
303 55 198
405 520 587
215 270 215
570 708 622
539 600 -371
546 751 -995
235 227 268
120 247 492
455 601 -341
793 377 797
414 62 826
60 313 986
20 672 -858
536 647 -966
550 780 -705
507 254 -754
164 73 691
278 673 -578
715 477 188
351 141 91
292 516 341
561 19 -746
122 263 159
487 826 -912
784 414 8
637 48 651
837 529 786
224 747 593
31 108 633
105 455 -804
453 126 309
603 15 -619
298 309 316
59 369 226
740 195 639
420 377 -778
290 27 133
550 544 -943
323 276 -64
787 524 727
555 421 306
425 278 996
496 386 92
194 284 -691
430 425 683
435 807 906
43 847 -63
757 219 472
478 772 -726
610 218 664
666 757 -169
162 502 450
287 193 -483
379 113 21
63 800 -197
789 440 -210
609 253 -273
334 190 -372
75 58 854
196 564 -836
138 513 -706
648 616 243
505 333 712
212 69 640
396 624 -4
496 773 278
567 16 -159
392 390 888
613 571 -253
57 446 731
311 553 694
473 568 86
584 538 -767
599 499 -766
121 548 -478
137 826 -632
21 605 302
97 686 -120
64 831 -626
782 750 740
149 610 -954
755 351 -572
69 38 -761
359 388 -304
711 838 773
510 699 -792
297 573 -38
506 607 445
25 546 -45
693 29 -685
266 409 765
516 849 -583
124 191 422
107 171 -269
197 754 -925
738 477 -984
346 723 -463
788 205 -827
65 91 -693
422 118 -754
818 573 -189
429 103 -182
601 380 -726
461 368 -514
744 99 -774
499 246 991
292 207 858
294 740 -790
619 359 467
736 337 -195
640 375 155
805 348 -20
388 783 302
662 538 -673
708 441 912
397 556 300
578 255 -300
822 376 704
587 474 477
510 650 -177
207 497 -457
303 133 721
807 825 -705
308 495 -597
841 467 175
732 229 234
376 818 -56
573 700 -295
669 713 -229
677 734 -277
379 234 746
464 285 -337
399 635 523
124 452 565
505 669 706
495 716 -421
286 3 -287
366 324 -803
67 139 118
133 580 358
17 355 187
129 257 -630
402 321 -764
447 328 -531
64 222 -963
410 775 82
538 172 320
663 503 462
177 453 -204
244 15 832
754 282 160
276 578 -731
488 681 -852
208 513 -441
783 195 -597
175 379 833
597 516 155
32 342 553
446 31 -825
